Even without auctions, making sure people are aware that they can be "flexible" about collecting rent makes the game go much faster.	Players who don't like trades tend to be nervous about giving other players a better position	0
Even without auctions, making sure people are aware that they can be "flexible" about collecting rent makes the game go much faster.	I find that they're more inclined to do so if they feel it won't come back to bite them	0
Even without auctions, making sure people are aware that they can be "flexible" about collecting rent makes the game go much faster.	Seriously, immunity is great	0
Even without auctions, making sure people are aware that they can be "flexible" about collecting rent makes the game go much faster.	If you can't sell auctions, this should still help.	0
If you can't sell auctions, this should still help.	It does admittedly depend a lot on the people you play it with.	0
If you can't sell auctions, this should still help.	If your fellow players absolutely refuse to negotiate, even when it would benefit them in the long run, then the game is not going to be fun.	0
If you can't sell auctions, this should still help.	It's like playing poker with players who never bet	0
If you can't sell auctions, this should still help.	it's not fun, it's just a long, awful slog	0
If you can't sell auctions, this should still help.	That doesn't make Poker a bad game by design	0
If you can't sell auctions, this should still help.	even though it can be unfun in some scenarios	0
If you can't sell auctions, this should still help.	it just means that it's not a game that everyone will enjoy	0
If you can't sell auctions, this should still help.	I'd recommend pointing out to people that the point of the game is to make trades.	1
If you can't sell auctions, this should still help.	The most beneficial trade I've found involves two players helping each other complete a monopoly, but giving "immunity" to that group.	0
If you can't sell auctions, this should still help.	i.e. Alice has two Yellow properties and one Green property, while Bob has two Green properties and one Yellow property	0
If you can't sell auctions, this should still help.	Alice agrees to trade her Green for Bob's Yellow, giving them both monopolies, on the condition that Alice won't have to pay if she lands on a Green property and Bob won't have to pay if he lands on a Yellow property	0
If you can't sell auctions, this should still help.	Players who don't like trades tend to be nervous about giving other players a better position	0
If you can't sell auctions, this should still help.	I find that they're more inclined to do so if they feel it won't come back to bite them	0
If you can't sell auctions, this should still help.	Seriously, immunity is great	0
If you can't sell auctions, this should still help.	Even without auctions, making sure people are aware that they can be "flexible" about collecting rent makes the game go much faster.	0
Perhaps my family (and quite a few other families) are just not equipped to play this game.	Yeah, you're right.	1
Perhaps my family (and quite a few other families) are just not equipped to play this game.	It is probably akin to Diplomacy	0
Perhaps my family (and quite a few other families) are just not equipped to play this game.	The family dynamic + the individual personalities of each player changes how the game goes	0
It is probably akin to Diplomacy	Yeah, you're right.	0
It is probably akin to Diplomacy	Perhaps my family (and quite a few other families) are just not equipped to play this game.	0
It is probably akin to Diplomacy	The family dynamic + the individual personalities of each player changes how the game goes	0
The family dynamic + the individual personalities of each player changes how the game goes	Yeah, you're right.	0
The family dynamic + the individual personalities of each player changes how the game goes	Perhaps my family (and quite a few other families) are just not equipped to play this game.	0
The family dynamic + the individual personalities of each player changes how the game goes	It is probably akin to Diplomacy	0
I had parents who were extremely persistent about making sure i stayed on track.	I was only recently diagnosed with adhd a reading disability	0
I had parents who were extremely persistent about making sure i stayed on track.	im 20 years old	0
I had parents who were extremely persistent about making sure i stayed on track.	I graduated on time but i struggled so much	0
I had parents who were extremely persistent about making sure i stayed on track.	I failed a bunch of stuff and was constantly embarrassed to show my grades to other people.	0
I had parents who were extremely persistent about making sure i stayed on track.	I lost hope often because things felt hopeless	0
I had parents who were extremely persistent about making sure i stayed on track.	which lead teachers, doctors, family and other students to think i just didnt care	0
I had parents who were extremely persistent about making sure i stayed on track.	An issue is there are a ton of people with "disabilities" more so than you'd think.	1
I had parents who were extremely persistent about making sure i stayed on track.	Thats because we teach everyone to think the same way.	0
I had parents who were extremely persistent about making sure i stayed on track.	Thats the issue.	0
I had parents who were extremely persistent about making sure i stayed on track.	Im really good at doing certain things.	0
I had parents who were extremely persistent about making sure i stayed on track.	For example, i can read , write, and even speak backwards pretty well.	0
I had parents who were extremely persistent about making sure i stayed on track.	My brain is wired differently.	0
I had parents who were extremely persistent about making sure i stayed on track.	I cant do the things the average person can	0
I had parents who were extremely persistent about making sure i stayed on track.	i can do a lot of things that they cant	0
I had parents who were extremely persistent about making sure i stayed on track.	It doesnt make me stupid	0
I had parents who were extremely persistent about making sure i stayed on track.	im capable of the same things just in a different way	0
I had parents who were extremely persistent about making sure i stayed on track.	my experience at school did its best to convince me that i was stupid	0
I had parents who were extremely persistent about making sure i stayed on track.	THAT is the issue	0
I had parents who were extremely persistent about making sure i stayed on track.	Everyone has a mind that works in its own way	0
I had parents who were extremely persistent about making sure i stayed on track.	The problem isnt always bad parenting, though that can play a role,	0
I had parents who were extremely persistent about making sure i stayed on track.	the problem is a black and white educational system	0
I had parents who were extremely persistent about making sure i stayed on track.	Treating everyone the same way, other than special classes for "dumb" kids is the problem.	0
I had parents who were extremely persistent about making sure i stayed on track.	Learning seems hard or dumb to some kids	0
I had parents who were extremely persistent about making sure i stayed on track.	thats because its not tapping into their mind right	0
I had parents who were extremely persistent about making sure i stayed on track.	If a child can discuss something he or she cares about then the parents are just a plus.	0
I was only recently diagnosed with adhd a reading disability	I had parents who were extremely persistent about making sure i stayed on track.	0
I was only recently diagnosed with adhd a reading disability	im 20 years old	0
I was only recently diagnosed with adhd a reading disability	I graduated on time but i struggled so much	0
I was only recently diagnosed with adhd a reading disability	I failed a bunch of stuff and was constantly embarrassed to show my grades to other people.	0
I was only recently diagnosed with adhd a reading disability	I lost hope often because things felt hopeless	0
I was only recently diagnosed with adhd a reading disability	which lead teachers, doctors, family and other students to think i just didnt care	0
I was only recently diagnosed with adhd a reading disability	An issue is there are a ton of people with "disabilities" more so than you'd think.	1
I was only recently diagnosed with adhd a reading disability	Thats because we teach everyone to think the same way.	0
I was only recently diagnosed with adhd a reading disability	Thats the issue.	0
I was only recently diagnosed with adhd a reading disability	Im really good at doing certain things.	0
I was only recently diagnosed with adhd a reading disability	For example, i can read , write, and even speak backwards pretty well.	0
I was only recently diagnosed with adhd a reading disability	My brain is wired differently.	0
I was only recently diagnosed with adhd a reading disability	I cant do the things the average person can	0
I was only recently diagnosed with adhd a reading disability	i can do a lot of things that they cant	0
I was only recently diagnosed with adhd a reading disability	It doesnt make me stupid	0
I was only recently diagnosed with adhd a reading disability	im capable of the same things just in a different way	0
I was only recently diagnosed with adhd a reading disability	my experience at school did its best to convince me that i was stupid	0
I was only recently diagnosed with adhd a reading disability	THAT is the issue	0
I was only recently diagnosed with adhd a reading disability	Everyone has a mind that works in its own way	0
I was only recently diagnosed with adhd a reading disability	The problem isnt always bad parenting, though that can play a role,	0
I was only recently diagnosed with adhd a reading disability	the problem is a black and white educational system	0
I was only recently diagnosed with adhd a reading disability	Treating everyone the same way, other than special classes for "dumb" kids is the problem.	0
I was only recently diagnosed with adhd a reading disability	Learning seems hard or dumb to some kids	0
I was only recently diagnosed with adhd a reading disability	thats because its not tapping into their mind right	0
I was only recently diagnosed with adhd a reading disability	If a child can discuss something he or she cares about then the parents are just a plus.	0
im 20 years old	I had parents who were extremely persistent about making sure i stayed on track.	0
im 20 years old	I was only recently diagnosed with adhd a reading disability	0
im 20 years old	I graduated on time but i struggled so much	0
im 20 years old	I failed a bunch of stuff and was constantly embarrassed to show my grades to other people.	0
im 20 years old	I lost hope often because things felt hopeless	0
im 20 years old	which lead teachers, doctors, family and other students to think i just didnt care	0
im 20 years old	An issue is there are a ton of people with "disabilities" more so than you'd think.	1
im 20 years old	Thats because we teach everyone to think the same way.	0
im 20 years old	Thats the issue.	0
im 20 years old	Im really good at doing certain things.	0
im 20 years old	For example, i can read , write, and even speak backwards pretty well.	0
im 20 years old	My brain is wired differently.	0
im 20 years old	I cant do the things the average person can	0
im 20 years old	i can do a lot of things that they cant	0
im 20 years old	It doesnt make me stupid	0
im 20 years old	im capable of the same things just in a different way	0
im 20 years old	my experience at school did its best to convince me that i was stupid	0
im 20 years old	THAT is the issue	0
im 20 years old	Everyone has a mind that works in its own way	0
im 20 years old	The problem isnt always bad parenting, though that can play a role,	0
im 20 years old	the problem is a black and white educational system	0
im 20 years old	Treating everyone the same way, other than special classes for "dumb" kids is the problem.	0
im 20 years old	Learning seems hard or dumb to some kids	0
im 20 years old	thats because its not tapping into their mind right	0
im 20 years old	If a child can discuss something he or she cares about then the parents are just a plus.	0
I graduated on time but i struggled so much	I had parents who were extremely persistent about making sure i stayed on track.	0
I graduated on time but i struggled so much	I was only recently diagnosed with adhd a reading disability	0
I graduated on time but i struggled so much	im 20 years old	0
I graduated on time but i struggled so much	I failed a bunch of stuff and was constantly embarrassed to show my grades to other people.	0
I graduated on time but i struggled so much	I lost hope often because things felt hopeless	0
I graduated on time but i struggled so much	which lead teachers, doctors, family and other students to think i just didnt care	0
I graduated on time but i struggled so much	An issue is there are a ton of people with "disabilities" more so than you'd think.	1
I graduated on time but i struggled so much	Thats because we teach everyone to think the same way.	0
I graduated on time but i struggled so much	Thats the issue.	0
I graduated on time but i struggled so much	Im really good at doing certain things.	0
I graduated on time but i struggled so much	For example, i can read , write, and even speak backwards pretty well.	0
I graduated on time but i struggled so much	My brain is wired differently.	0
I graduated on time but i struggled so much	I cant do the things the average person can	0
I graduated on time but i struggled so much	i can do a lot of things that they cant	0
I graduated on time but i struggled so much	It doesnt make me stupid	0
I graduated on time but i struggled so much	im capable of the same things just in a different way	0
I graduated on time but i struggled so much	my experience at school did its best to convince me that i was stupid	0
I graduated on time but i struggled so much	THAT is the issue	0
I graduated on time but i struggled so much	Everyone has a mind that works in its own way	0
I graduated on time but i struggled so much	The problem isnt always bad parenting, though that can play a role,	0
I graduated on time but i struggled so much	the problem is a black and white educational system	0
I graduated on time but i struggled so much	Treating everyone the same way, other than special classes for "dumb" kids is the problem.	0
I graduated on time but i struggled so much	Learning seems hard or dumb to some kids	0
I graduated on time but i struggled so much	thats because its not tapping into their mind right	0
I graduated on time but i struggled so much	If a child can discuss something he or she cares about then the parents are just a plus.	0
I failed a bunch of stuff and was constantly embarrassed to show my grades to other people.	I had parents who were extremely persistent about making sure i stayed on track.	0
I failed a bunch of stuff and was constantly embarrassed to show my grades to other people.	I was only recently diagnosed with adhd a reading disability	0
I failed a bunch of stuff and was constantly embarrassed to show my grades to other people.	im 20 years old	0
I failed a bunch of stuff and was constantly embarrassed to show my grades to other people.	I graduated on time but i struggled so much	0
I failed a bunch of stuff and was constantly embarrassed to show my grades to other people.	I lost hope often because things felt hopeless	0
I failed a bunch of stuff and was constantly embarrassed to show my grades to other people.	which lead teachers, doctors, family and other students to think i just didnt care	0
I failed a bunch of stuff and was constantly embarrassed to show my grades to other people.	An issue is there are a ton of people with "disabilities" more so than you'd think.	1
I failed a bunch of stuff and was constantly embarrassed to show my grades to other people.	Thats because we teach everyone to think the same way.	0
I failed a bunch of stuff and was constantly embarrassed to show my grades to other people.	Thats the issue.	0
I failed a bunch of stuff and was constantly embarrassed to show my grades to other people.	Im really good at doing certain things.	0
I failed a bunch of stuff and was constantly embarrassed to show my grades to other people.	For example, i can read , write, and even speak backwards pretty well.	0
I failed a bunch of stuff and was constantly embarrassed to show my grades to other people.	My brain is wired differently.	0
I failed a bunch of stuff and was constantly embarrassed to show my grades to other people.	I cant do the things the average person can	0
I failed a bunch of stuff and was constantly embarrassed to show my grades to other people.	i can do a lot of things that they cant	0
I failed a bunch of stuff and was constantly embarrassed to show my grades to other people.	It doesnt make me stupid	0
I failed a bunch of stuff and was constantly embarrassed to show my grades to other people.	im capable of the same things just in a different way	0
I failed a bunch of stuff and was constantly embarrassed to show my grades to other people.	my experience at school did its best to convince me that i was stupid	0
I failed a bunch of stuff and was constantly embarrassed to show my grades to other people.	THAT is the issue	0
I failed a bunch of stuff and was constantly embarrassed to show my grades to other people.	Everyone has a mind that works in its own way	0
I failed a bunch of stuff and was constantly embarrassed to show my grades to other people.	The problem isnt always bad parenting, though that can play a role,	0
I failed a bunch of stuff and was constantly embarrassed to show my grades to other people.	the problem is a black and white educational system	0
I failed a bunch of stuff and was constantly embarrassed to show my grades to other people.	Treating everyone the same way, other than special classes for "dumb" kids is the problem.	0
I failed a bunch of stuff and was constantly embarrassed to show my grades to other people.	Learning seems hard or dumb to some kids	0
I failed a bunch of stuff and was constantly embarrassed to show my grades to other people.	thats because its not tapping into their mind right	0
I failed a bunch of stuff and was constantly embarrassed to show my grades to other people.	If a child can discuss something he or she cares about then the parents are just a plus.	0
I lost hope often because things felt hopeless	I had parents who were extremely persistent about making sure i stayed on track.	0
I lost hope often because things felt hopeless	I was only recently diagnosed with adhd a reading disability	0
I lost hope often because things felt hopeless	im 20 years old	0
I lost hope often because things felt hopeless	I graduated on time but i struggled so much	0
I lost hope often because things felt hopeless	I failed a bunch of stuff and was constantly embarrassed to show my grades to other people.	0
I lost hope often because things felt hopeless	which lead teachers, doctors, family and other students to think i just didnt care	0
I lost hope often because things felt hopeless	An issue is there are a ton of people with "disabilities" more so than you'd think.	1
I lost hope often because things felt hopeless	Thats because we teach everyone to think the same way.	0
I lost hope often because things felt hopeless	Thats the issue.	0
I lost hope often because things felt hopeless	Im really good at doing certain things.	0
I lost hope often because things felt hopeless	For example, i can read , write, and even speak backwards pretty well.	0
I lost hope often because things felt hopeless	My brain is wired differently.	0
I lost hope often because things felt hopeless	I cant do the things the average person can	0
I lost hope often because things felt hopeless	i can do a lot of things that they cant	0
I lost hope often because things felt hopeless	It doesnt make me stupid	0
I lost hope often because things felt hopeless	im capable of the same things just in a different way	0
I lost hope often because things felt hopeless	my experience at school did its best to convince me that i was stupid	0
I lost hope often because things felt hopeless	THAT is the issue	0
I lost hope often because things felt hopeless	Everyone has a mind that works in its own way	0
I lost hope often because things felt hopeless	The problem isnt always bad parenting, though that can play a role,	0
I lost hope often because things felt hopeless	the problem is a black and white educational system	0
I lost hope often because things felt hopeless	Treating everyone the same way, other than special classes for "dumb" kids is the problem.	0
I lost hope often because things felt hopeless	Learning seems hard or dumb to some kids	0
I lost hope often because things felt hopeless	thats because its not tapping into their mind right	0
I lost hope often because things felt hopeless	If a child can discuss something he or she cares about then the parents are just a plus.	0
which lead teachers, doctors, family and other students to think i just didnt care	I had parents who were extremely persistent about making sure i stayed on track.	0
which lead teachers, doctors, family and other students to think i just didnt care	I was only recently diagnosed with adhd a reading disability	0
which lead teachers, doctors, family and other students to think i just didnt care	im 20 years old	0
which lead teachers, doctors, family and other students to think i just didnt care	I graduated on time but i struggled so much	0
which lead teachers, doctors, family and other students to think i just didnt care	I failed a bunch of stuff and was constantly embarrassed to show my grades to other people.	0
which lead teachers, doctors, family and other students to think i just didnt care	I lost hope often because things felt hopeless	0
which lead teachers, doctors, family and other students to think i just didnt care	An issue is there are a ton of people with "disabilities" more so than you'd think.	1
which lead teachers, doctors, family and other students to think i just didnt care	Thats because we teach everyone to think the same way.	0
which lead teachers, doctors, family and other students to think i just didnt care	Thats the issue.	0
which lead teachers, doctors, family and other students to think i just didnt care	Im really good at doing certain things.	0
which lead teachers, doctors, family and other students to think i just didnt care	For example, i can read , write, and even speak backwards pretty well.	0
which lead teachers, doctors, family and other students to think i just didnt care	My brain is wired differently.	0
which lead teachers, doctors, family and other students to think i just didnt care	I cant do the things the average person can	0
which lead teachers, doctors, family and other students to think i just didnt care	i can do a lot of things that they cant	0
which lead teachers, doctors, family and other students to think i just didnt care	It doesnt make me stupid	0
which lead teachers, doctors, family and other students to think i just didnt care	im capable of the same things just in a different way	0
which lead teachers, doctors, family and other students to think i just didnt care	my experience at school did its best to convince me that i was stupid	0
which lead teachers, doctors, family and other students to think i just didnt care	THAT is the issue	0
which lead teachers, doctors, family and other students to think i just didnt care	Everyone has a mind that works in its own way	0
which lead teachers, doctors, family and other students to think i just didnt care	The problem isnt always bad parenting, though that can play a role,	0
which lead teachers, doctors, family and other students to think i just didnt care	the problem is a black and white educational system	0
which lead teachers, doctors, family and other students to think i just didnt care	Treating everyone the same way, other than special classes for "dumb" kids is the problem.	0
which lead teachers, doctors, family and other students to think i just didnt care	Learning seems hard or dumb to some kids	0
which lead teachers, doctors, family and other students to think i just didnt care	thats because its not tapping into their mind right	0
which lead teachers, doctors, family and other students to think i just didnt care	If a child can discuss something he or she cares about then the parents are just a plus.	0
Thats because we teach everyone to think the same way.	I had parents who were extremely persistent about making sure i stayed on track.	0
Thats because we teach everyone to think the same way.	I was only recently diagnosed with adhd a reading disability	0
Thats because we teach everyone to think the same way.	im 20 years old	0
Thats because we teach everyone to think the same way.	I graduated on time but i struggled so much	0
Thats because we teach everyone to think the same way.	I failed a bunch of stuff and was constantly embarrassed to show my grades to other people.	0
Thats because we teach everyone to think the same way.	I lost hope often because things felt hopeless	0
Thats because we teach everyone to think the same way.	which lead teachers, doctors, family and other students to think i just didnt care	0
Thats because we teach everyone to think the same way.	An issue is there are a ton of people with "disabilities" more so than you'd think.	1
Thats because we teach everyone to think the same way.	Thats the issue.	0
Thats because we teach everyone to think the same way.	Im really good at doing certain things.	0
Thats because we teach everyone to think the same way.	For example, i can read , write, and even speak backwards pretty well.	0
Thats because we teach everyone to think the same way.	My brain is wired differently.	0
Thats because we teach everyone to think the same way.	I cant do the things the average person can	0
Thats because we teach everyone to think the same way.	i can do a lot of things that they cant	0
Thats because we teach everyone to think the same way.	It doesnt make me stupid	0
Thats because we teach everyone to think the same way.	im capable of the same things just in a different way	0
Thats because we teach everyone to think the same way.	my experience at school did its best to convince me that i was stupid	0
Thats because we teach everyone to think the same way.	THAT is the issue	0
Thats because we teach everyone to think the same way.	Everyone has a mind that works in its own way	0
Thats because we teach everyone to think the same way.	The problem isnt always bad parenting, though that can play a role,	0
Thats because we teach everyone to think the same way.	the problem is a black and white educational system	0
Thats because we teach everyone to think the same way.	Treating everyone the same way, other than special classes for "dumb" kids is the problem.	0
Thats because we teach everyone to think the same way.	Learning seems hard or dumb to some kids	0
Thats because we teach everyone to think the same way.	thats because its not tapping into their mind right	0
Thats because we teach everyone to think the same way.	If a child can discuss something he or she cares about then the parents are just a plus.	0
Im really good at doing certain things.	I had parents who were extremely persistent about making sure i stayed on track.	0
Im really good at doing certain things.	I was only recently diagnosed with adhd a reading disability	0
Im really good at doing certain things.	im 20 years old	0
Im really good at doing certain things.	I graduated on time but i struggled so much	0
Im really good at doing certain things.	I failed a bunch of stuff and was constantly embarrassed to show my grades to other people.	0
Im really good at doing certain things.	I lost hope often because things felt hopeless	0
Im really good at doing certain things.	which lead teachers, doctors, family and other students to think i just didnt care	0
Im really good at doing certain things.	An issue is there are a ton of people with "disabilities" more so than you'd think.	0
Im really good at doing certain things.	Thats because we teach everyone to think the same way.	1
Im really good at doing certain things.	Thats the issue.	1
Im really good at doing certain things.	For example, i can read , write, and even speak backwards pretty well.	0
Im really good at doing certain things.	My brain is wired differently.	0
Im really good at doing certain things.	I cant do the things the average person can	0
Im really good at doing certain things.	i can do a lot of things that they cant	0
Im really good at doing certain things.	It doesnt make me stupid	0
Im really good at doing certain things.	im capable of the same things just in a different way	0
Im really good at doing certain things.	my experience at school did its best to convince me that i was stupid	0
Im really good at doing certain things.	THAT is the issue	0
Im really good at doing certain things.	Everyone has a mind that works in its own way	0
Im really good at doing certain things.	The problem isnt always bad parenting, though that can play a role,	0
Im really good at doing certain things.	the problem is a black and white educational system	0
Im really good at doing certain things.	Treating everyone the same way, other than special classes for "dumb" kids is the problem.	0
Im really good at doing certain things.	Learning seems hard or dumb to some kids	0
Im really good at doing certain things.	thats because its not tapping into their mind right	0
Im really good at doing certain things.	If a child can discuss something he or she cares about then the parents are just a plus.	0
For example, i can read , write, and even speak backwards pretty well.	I had parents who were extremely persistent about making sure i stayed on track.	0
For example, i can read , write, and even speak backwards pretty well.	I was only recently diagnosed with adhd a reading disability	0
For example, i can read , write, and even speak backwards pretty well.	im 20 years old	0
For example, i can read , write, and even speak backwards pretty well.	I graduated on time but i struggled so much	0
For example, i can read , write, and even speak backwards pretty well.	I failed a bunch of stuff and was constantly embarrassed to show my grades to other people.	0
For example, i can read , write, and even speak backwards pretty well.	I lost hope often because things felt hopeless	0
For example, i can read , write, and even speak backwards pretty well.	which lead teachers, doctors, family and other students to think i just didnt care	0
For example, i can read , write, and even speak backwards pretty well.	An issue is there are a ton of people with "disabilities" more so than you'd think.	0
For example, i can read , write, and even speak backwards pretty well.	Thats because we teach everyone to think the same way.	1
For example, i can read , write, and even speak backwards pretty well.	Thats the issue.	1
For example, i can read , write, and even speak backwards pretty well.	Im really good at doing certain things.	0
For example, i can read , write, and even speak backwards pretty well.	My brain is wired differently.	0
For example, i can read , write, and even speak backwards pretty well.	I cant do the things the average person can	0
For example, i can read , write, and even speak backwards pretty well.	i can do a lot of things that they cant	0
For example, i can read , write, and even speak backwards pretty well.	It doesnt make me stupid	0
For example, i can read , write, and even speak backwards pretty well.	im capable of the same things just in a different way	0
For example, i can read , write, and even speak backwards pretty well.	my experience at school did its best to convince me that i was stupid	0
For example, i can read , write, and even speak backwards pretty well.	THAT is the issue	0
For example, i can read , write, and even speak backwards pretty well.	Everyone has a mind that works in its own way	0
For example, i can read , write, and even speak backwards pretty well.	The problem isnt always bad parenting, though that can play a role,	0
For example, i can read , write, and even speak backwards pretty well.	the problem is a black and white educational system	0
For example, i can read , write, and even speak backwards pretty well.	Treating everyone the same way, other than special classes for "dumb" kids is the problem.	0
For example, i can read , write, and even speak backwards pretty well.	Learning seems hard or dumb to some kids	0
For example, i can read , write, and even speak backwards pretty well.	thats because its not tapping into their mind right	0
For example, i can read , write, and even speak backwards pretty well.	If a child can discuss something he or she cares about then the parents are just a plus.	0
My brain is wired differently.	I had parents who were extremely persistent about making sure i stayed on track.	0
My brain is wired differently.	I was only recently diagnosed with adhd a reading disability	0
My brain is wired differently.	im 20 years old	0
My brain is wired differently.	I graduated on time but i struggled so much	0
My brain is wired differently.	I failed a bunch of stuff and was constantly embarrassed to show my grades to other people.	0
My brain is wired differently.	I lost hope often because things felt hopeless	0
My brain is wired differently.	which lead teachers, doctors, family and other students to think i just didnt care	0
My brain is wired differently.	An issue is there are a ton of people with "disabilities" more so than you'd think.	0
My brain is wired differently.	Thats because we teach everyone to think the same way.	1
My brain is wired differently.	Thats the issue.	1
My brain is wired differently.	Im really good at doing certain things.	0
My brain is wired differently.	For example, i can read , write, and even speak backwards pretty well.	0
My brain is wired differently.	I cant do the things the average person can	0
My brain is wired differently.	i can do a lot of things that they cant	0
My brain is wired differently.	It doesnt make me stupid	0
My brain is wired differently.	im capable of the same things just in a different way	0
My brain is wired differently.	my experience at school did its best to convince me that i was stupid	0
My brain is wired differently.	THAT is the issue	0
My brain is wired differently.	Everyone has a mind that works in its own way	0
My brain is wired differently.	The problem isnt always bad parenting, though that can play a role,	0
My brain is wired differently.	the problem is a black and white educational system	0
My brain is wired differently.	Treating everyone the same way, other than special classes for "dumb" kids is the problem.	0
My brain is wired differently.	Learning seems hard or dumb to some kids	0
My brain is wired differently.	thats because its not tapping into their mind right	0
My brain is wired differently.	If a child can discuss something he or she cares about then the parents are just a plus.	0
I cant do the things the average person can	I had parents who were extremely persistent about making sure i stayed on track.	0
I cant do the things the average person can	I was only recently diagnosed with adhd a reading disability	0
I cant do the things the average person can	im 20 years old	0
I cant do the things the average person can	I graduated on time but i struggled so much	0
I cant do the things the average person can	I failed a bunch of stuff and was constantly embarrassed to show my grades to other people.	0
I cant do the things the average person can	I lost hope often because things felt hopeless	0
I cant do the things the average person can	which lead teachers, doctors, family and other students to think i just didnt care	0
I cant do the things the average person can	An issue is there are a ton of people with "disabilities" more so than you'd think.	0
I cant do the things the average person can	Thats because we teach everyone to think the same way.	1
I cant do the things the average person can	Thats the issue.	1
I cant do the things the average person can	Im really good at doing certain things.	0
I cant do the things the average person can	For example, i can read , write, and even speak backwards pretty well.	0
I cant do the things the average person can	My brain is wired differently.	0
I cant do the things the average person can	i can do a lot of things that they cant	0
I cant do the things the average person can	It doesnt make me stupid	0
I cant do the things the average person can	im capable of the same things just in a different way	0
I cant do the things the average person can	my experience at school did its best to convince me that i was stupid	0
I cant do the things the average person can	THAT is the issue	0
I cant do the things the average person can	Everyone has a mind that works in its own way	0
I cant do the things the average person can	The problem isnt always bad parenting, though that can play a role,	0
I cant do the things the average person can	the problem is a black and white educational system	0
I cant do the things the average person can	Treating everyone the same way, other than special classes for "dumb" kids is the problem.	0
I cant do the things the average person can	Learning seems hard or dumb to some kids	0
I cant do the things the average person can	thats because its not tapping into their mind right	0
I cant do the things the average person can	If a child can discuss something he or she cares about then the parents are just a plus.	0
i can do a lot of things that they cant	I had parents who were extremely persistent about making sure i stayed on track.	0
i can do a lot of things that they cant	I was only recently diagnosed with adhd a reading disability	0
i can do a lot of things that they cant	im 20 years old	0
i can do a lot of things that they cant	I graduated on time but i struggled so much	0
i can do a lot of things that they cant	I failed a bunch of stuff and was constantly embarrassed to show my grades to other people.	0
i can do a lot of things that they cant	I lost hope often because things felt hopeless	0
i can do a lot of things that they cant	which lead teachers, doctors, family and other students to think i just didnt care	0
i can do a lot of things that they cant	An issue is there are a ton of people with "disabilities" more so than you'd think.	0
i can do a lot of things that they cant	Thats because we teach everyone to think the same way.	1
i can do a lot of things that they cant	Thats the issue.	1
i can do a lot of things that they cant	Im really good at doing certain things.	0
i can do a lot of things that they cant	For example, i can read , write, and even speak backwards pretty well.	0
i can do a lot of things that they cant	My brain is wired differently.	0
i can do a lot of things that they cant	I cant do the things the average person can	0
i can do a lot of things that they cant	It doesnt make me stupid	0
i can do a lot of things that they cant	im capable of the same things just in a different way	0
i can do a lot of things that they cant	my experience at school did its best to convince me that i was stupid	0
i can do a lot of things that they cant	THAT is the issue	0
i can do a lot of things that they cant	Everyone has a mind that works in its own way	0
i can do a lot of things that they cant	The problem isnt always bad parenting, though that can play a role,	0
i can do a lot of things that they cant	the problem is a black and white educational system	0
i can do a lot of things that they cant	Treating everyone the same way, other than special classes for "dumb" kids is the problem.	0
i can do a lot of things that they cant	Learning seems hard or dumb to some kids	0
i can do a lot of things that they cant	thats because its not tapping into their mind right	0
i can do a lot of things that they cant	If a child can discuss something he or she cares about then the parents are just a plus.	0
im capable of the same things just in a different way	I had parents who were extremely persistent about making sure i stayed on track.	0
im capable of the same things just in a different way	I was only recently diagnosed with adhd a reading disability	0
im capable of the same things just in a different way	im 20 years old	0
im capable of the same things just in a different way	I graduated on time but i struggled so much	0
im capable of the same things just in a different way	I failed a bunch of stuff and was constantly embarrassed to show my grades to other people.	0
im capable of the same things just in a different way	I lost hope often because things felt hopeless	0
im capable of the same things just in a different way	which lead teachers, doctors, family and other students to think i just didnt care	0
im capable of the same things just in a different way	An issue is there are a ton of people with "disabilities" more so than you'd think.	0
im capable of the same things just in a different way	Thats because we teach everyone to think the same way.	0
im capable of the same things just in a different way	Thats the issue.	0
im capable of the same things just in a different way	Im really good at doing certain things.	0
im capable of the same things just in a different way	For example, i can read , write, and even speak backwards pretty well.	0
im capable of the same things just in a different way	My brain is wired differently.	0
im capable of the same things just in a different way	I cant do the things the average person can	0
im capable of the same things just in a different way	i can do a lot of things that they cant	0
im capable of the same things just in a different way	It doesnt make me stupid	1
im capable of the same things just in a different way	my experience at school did its best to convince me that i was stupid	0
im capable of the same things just in a different way	THAT is the issue	0
im capable of the same things just in a different way	Everyone has a mind that works in its own way	0
im capable of the same things just in a different way	The problem isnt always bad parenting, though that can play a role,	0
im capable of the same things just in a different way	the problem is a black and white educational system	0
im capable of the same things just in a different way	Treating everyone the same way, other than special classes for "dumb" kids is the problem.	0
im capable of the same things just in a different way	Learning seems hard or dumb to some kids	0
im capable of the same things just in a different way	thats because its not tapping into their mind right	0
im capable of the same things just in a different way	If a child can discuss something he or she cares about then the parents are just a plus.	0
my experience at school did its best to convince me that i was stupid	I had parents who were extremely persistent about making sure i stayed on track.	0
my experience at school did its best to convince me that i was stupid	I was only recently diagnosed with adhd a reading disability	0
my experience at school did its best to convince me that i was stupid	im 20 years old	0
my experience at school did its best to convince me that i was stupid	I graduated on time but i struggled so much	0
my experience at school did its best to convince me that i was stupid	I failed a bunch of stuff and was constantly embarrassed to show my grades to other people.	0
my experience at school did its best to convince me that i was stupid	I lost hope often because things felt hopeless	0
